sample,chromosome,start,end,segVal
HRR226279,12,69000001,70000000,2
HRR226279,12,70000001,71000000,2
HRR226279,12,71000001,72000000,2
HRR226279,12,72000001,73000000,2
HRR226279,12,73000001,74000000,2
HRR226279,12,74000001,75000000,2
HRR226279,12,75000001,76000000,2
HRR226279,12,76000001,77000000,2
HRR226279,12,77000001,78000000,2
HRR226279,12,78000001,79000000,2
HRR226279,12,79000001,80000000,2
HRR226279,12,81000001,82000000,2
HRR226279,12,82000001,83000000,2
HRR226279,12,83000001,84000000,2
HRR226279,12,84000001,85000000,2
HRR226279,12,85000001,86000000,2
HRR226279,12,86000001,87000000,2
HRR226279,12,87000001,88000000,2
HRR226279,12,88000001,89000000,2
HRR226279,12,89000001,90000000,2
HRR226279,12,90000001,91000000,2
HRR226279,12,91000001,92000000,2
HRR226279,12,92000001,93000000,2
HRR226279,12,93000001,94000000,2
HRR226279,12,94000001,95000000,2
HRR226279,12,95000001,96000000,2
HRR226279,12,96000001,97000000,2
HRR226279,12,97000001,98000000,3
HRR226279,12,98000001,99000000,2
HRR226279,12,99000001,100000000,2
HRR226279,12,100000001,101000000,2
HRR226279,12,102000001,103000000,2
HRR226279,12,103000001,104000000,2
HRR226279,12,104000001,105000000,2
HRR226279,12,105000001,106000000,2
HRR226279,12,106000001,107000000,2
HRR226279,12,107000001,108000000,2
HRR226279,12,108000001,109000000,2
HRR226279,12,109000001,110000000,2
HRR226279,12,110000001,111000000,2
HRR226279,12,111000001,112000000,3
HRR226279,12,112000001,113000000,2
HRR226279,12,113000001,114000000,2
HRR226279,12,114000001,115000000,3
HRR226279,12,115000001,116000000,2
HRR226279,12,116000001,117000000,2
HRR226279,12,117000001,118000000,3
HRR226279,12,118000001,119000000,3
HRR226279,12,119000001,120000000,2
HRR226279,12,120000001,121000000,2
HRR226279,12,121000001,122000000,2
HRR226279,12,122000001,123000000,1
HRR226279,12,124000001,125000000,2
HRR226279,12,125000001,126000000,2
HRR226279,12,127000001,128000000,2
HRR226279,12,128000001,129000000,2
HRR226279,12,129000001,130000000,3
HRR226279,12,131000001,132000000,2
HRR226279,12,132000001,133000000,1
HRR226279,12,133000001,133275309,2
HRR226279,13,20000001,21000000,1
HRR226279,13,21000001,22000000,2
HRR226279,13,22000001,23000000,2
HRR226279,13,23000001,24000000,2
HRR226279,13,24000001,25000000,2
HRR226279,13,26000001,27000000,2
HRR226279,13,27000001,28000000,2
HRR226279,13,28000001,29000000,2
HRR226279,13,29000001,30000000,3
HRR226279,13,30000001,31000000,2
HRR226279,13,32000001,33000000,2
HRR226279,13,34000001,35000000,2
HRR226279,13,35000001,36000000,2
HRR226279,13,37000001,38000000,2
HRR226279,13,38000001,39000000,2
HRR226279,13,39000001,40000000,2
HRR226279,13,41000001,42000000,2
HRR226279,13,42000001,43000000,2
HRR226279,13,43000001,44000000,2
HRR226279,13,44000001,45000000,2
HRR226279,13,45000001,46000000,2
HRR226279,13,46000001,47000000,2
HRR226279,13,47000001,48000000,3
HRR226279,13,48000001,49000000,2
HRR226279,13,49000001,50000000,2
HRR226279,13,50000001,51000000,2
HRR226279,13,51000001,52000000,2
HRR226279,13,52000001,53000000,2
HRR226279,13,54000001,55000000,2
HRR226279,13,57000001,58000000,2
HRR226279,13,58000001,59000000,2
HRR226279,13,59000001,60000000,2
HRR226279,13,60000001,61000000,2
HRR226279,13,61000001,62000000,2
HRR226279,13,62000001,63000000,2
HRR226279,13,63000001,64000000,2
HRR226279,13,64000001,65000000,2
HRR226279,13,65000001,66000000,2
HRR226279,13,66000001,67000000,2
HRR226279,13,67000001,68000000,2
HRR226279,13,68000001,69000000,2
HRR226279,13,69000001,70000000,2
HRR226279,13,70000001,71000000,2
HRR226279,13,71000001,72000000,2
HRR226279,13,73000001,74000000,2
HRR226279,13,74000001,75000000,2
HRR226279,13,76000001,77000000,2
HRR226279,13,77000001,78000000,2
HRR226279,13,78000001,79000000,2
HRR226279,13,79000001,80000000,2
HRR226279,13,80000001,81000000,2
HRR226279,13,81000001,82000000,2
HRR226279,13,82000001,83000000,2
HRR226279,13,85000001,86000000,2
HRR226279,13,86000001,87000000,2
HRR226279,13,87000001,88000000,2
HRR226279,13,89000001,90000000,2
HRR226279,13,90000001,91000000,2
HRR226279,13,91000001,92000000,2
HRR226279,13,92000001,93000000,2
HRR226279,13,93000001,94000000,2
HRR226279,13,94000001,95000000,2
HRR226279,13,96000001,97000000,2
HRR226279,13,97000001,98000000,2
HRR226279,13,98000001,99000000,2
HRR226279,13,99000001,100000000,2
HRR226279,13,100000001,101000000,2
HRR226279,13,101000001,102000000,2
HRR226279,13,102000001,103000000,2
HRR226279,13,103000001,104000000,2
HRR226279,13,104000001,105000000,2
HRR226279,13,106000001,107000000,2
HRR226279,13,108000001,109000000,2
HRR226279,13,110000001,111000000,2
HRR226279,13,111000001,112000000,2
HRR226279,13,112000001,113000000,2
HRR226279,13,113000001,114000000,1
HRR226279,13,114000001,114364328,1
HRR226279,14,19000001,20000000,2
HRR226279,14,20000001,21000000,2
HRR226279,14,21000001,22000000,2
HRR226279,14,22000001,23000000,2
HRR226279,14,24000001,25000000,2
HRR226279,14,25000001,26000000,2
HRR226279,14,26000001,27000000,2
HRR226279,14,27000001,28000000,2
HRR226279,14,28000001,29000000,2
HRR226279,14,29000001,30000000,2
HRR226279,14,30000001,31000000,2
HRR226279,14,31000001,32000000,2
HRR226279,14,33000001,34000000,2
HRR226279,14,34000001,35000000,2
HRR226279,14,35000001,36000000,2
HRR226279,14,36000001,37000000,2
HRR226279,14,38000001,39000000,2
HRR226279,14,39000001,40000000,2
HRR226279,14,41000001,42000000,2
HRR226279,14,42000001,43000000,2
HRR226279,14,44000001,45000000,2
HRR226279,14,47000001,48000000,2
HRR226279,14,48000001,49000000,2
HRR226279,14,49000001,50000000,2
HRR226279,14,50000001,51000000,2
HRR226279,14,52000001,53000000,2
HRR226279,14,53000001,54000000,2
HRR226279,14,54000001,55000000,2
HRR226279,14,55000001,56000000,2
HRR226279,14,56000001,57000000,2
HRR226279,14,57000001,58000000,2
HRR226279,14,58000001,59000000,2
HRR226279,14,59000001,60000000,2
HRR226279,14,60000001,61000000,2
HRR226279,14,61000001,62000000,2
HRR226279,14,62000001,63000000,3
HRR226279,14,63000001,64000000,2
HRR226279,14,64000001,65000000,1
HRR226279,14,65000001,66000000,2
HRR226279,14,66000001,67000000,2
HRR226279,14,67000001,68000000,1
HRR226279,14,68000001,69000000,2
HRR226279,14,69000001,70000000,2
HRR226279,14,70000001,71000000,2
HRR226279,14,71000001,72000000,2
HRR226279,14,72000001,73000000,3
HRR226279,14,73000001,74000000,2
HRR226279,14,74000001,75000000,2
HRR226279,14,75000001,76000000,2
HRR226279,14,76000001,77000000,2
HRR226279,14,77000001,78000000,2
HRR226279,14,78000001,79000000,2
HRR226279,14,79000001,80000000,2
HRR226279,14,80000001,81000000,2
HRR226279,14,81000001,82000000,2
HRR226279,14,82000001,83000000,2
HRR226279,14,85000001,86000000,2
HRR226279,14,87000001,88000000,2
HRR226279,14,88000001,89000000,2
HRR226279,14,89000001,90000000,2
HRR226279,14,90000001,91000000,2
HRR226279,14,91000001,92000000,2
HRR226279,14,92000001,93000000,2
HRR226279,14,93000001,94000000,2
HRR226279,14,94000001,95000000,2
HRR226279,14,95000001,96000000,2
HRR226279,14,96000001,97000000,1
HRR226279,14,97000001,98000000,2
HRR226279,14,98000001,99000000,2
HRR226279,14,99000001,100000000,2
HRR226279,14,100000001,101000000,2
HRR226279,14,101000001,102000000,2
HRR226279,14,102000001,103000000,2
HRR226279,14,103000001,104000000,1
HRR226279,14,104000001,105000000,2
HRR226279,15,23000001,24000000,2
HRR226279,15,24000001,25000000,2
HRR226279,15,26000001,27000000,2
HRR226279,15,27000001,28000000,2
HRR226279,15,29000001,30000000,2
HRR226279,15,31000001,32000000,2
HRR226279,15,33000001,34000000,2
HRR226279,15,36000001,37000000,2
HRR226279,15,37000001,38000000,2
HRR226279,15,38000001,39000000,2
HRR226279,15,39000001,40000000,2
HRR226279,15,42000001,43000000,2
HRR226279,15,43000001,44000000,2
HRR226279,15,44000001,45000000,2
HRR226279,15,45000001,46000000,2
HRR226279,15,46000001,47000000,2
HRR226279,15,47000001,48000000,2
HRR226279,15,48000001,49000000,2
HRR226279,15,49000001,50000000,2
HRR226279,15,50000001,51000000,2
HRR226279,15,51000001,52000000,2
HRR226279,15,53000001,54000000,2
HRR226279,15,55000001,56000000,2
HRR226279,15,56000001,57000000,2
HRR226279,15,57000001,58000000,2
HRR226279,15,59000001,60000000,2
HRR226279,15,60000001,61000000,2
HRR226279,15,61000001,62000000,2
HRR226279,15,62000001,63000000,2
HRR226279,15,63000001,64000000,2
HRR226279,15,64000001,65000000,2
HRR226279,15,65000001,66000000,2
HRR226279,15,66000001,67000000,2
HRR226279,15,68000001,69000000,1
HRR226279,15,69000001,70000000,2
HRR226279,15,70000001,71000000,2
HRR226279,15,71000001,72000000,2
HRR226279,15,72000001,73000000,2
HRR226279,15,73000001,74000000,2
HRR226279,15,74000001,75000000,2
HRR226279,15,75000001,76000000,2
HRR226279,15,76000001,77000000,2
HRR226279,15,77000001,78000000,2
HRR226279,15,78000001,79000000,2
HRR226279,15,79000001,80000000,2
HRR226279,15,80000001,81000000,2
HRR226279,15,81000001,82000000,2
HRR226279,15,82000001,83000000,2
HRR226279,15,83000001,84000000,2
HRR226279,15,85000001,86000000,2
HRR226279,15,86000001,87000000,3
HRR226279,15,87000001,88000000,3
HRR226279,15,88000001,89000000,2
HRR226279,15,89000001,90000000,2
HRR226279,15,90000001,91000000,2
HRR226279,15,92000001,93000000,3
HRR226279,15,93000001,94000000,2
HRR226279,15,94000001,95000000,2
HRR226279,15,95000001,96000000,2
HRR226279,15,96000001,97000000,2
HRR226279,15,97000001,98000000,2
HRR226279,15,98000001,99000000,2
HRR226279,15,99000001,100000000,2
HRR226279,15,100000001,101000000,2
HRR226279,15,101000001,101991189,2
HRR226279,16,1,1000000,3
HRR226279,16,1000001,2000000,2
HRR226279,16,2000001,3000000,1
HRR226279,16,4000001,5000000,2
HRR226279,16,5000001,6000000,4
HRR226279,16,6000001,7000000,2
HRR226279,16,7000001,8000000,2
HRR226279,16,8000001,9000000,3
HRR226279,16,9000001,10000000,3
HRR226279,16,11000001,12000000,2
HRR226279,16,12000001,13000000,3
HRR226279,16,13000001,14000000,3
HRR226279,16,14000001,15000000,3
HRR226279,16,15000001,16000000,2
HRR226279,16,17000001,18000000,3
HRR226279,16,19000001,20000000,2
HRR226279,16,23000001,24000000,2
HRR226279,16,24000001,25000000,3
HRR226279,16,25000001,26000000,3
HRR226279,16,26000001,27000000,3
HRR226279,16,27000001,28000000,3
HRR226279,16,28000001,29000000,1
HRR226279,16,30000001,31000000,1
HRR226279,16,31000001,32000000,1
HRR226279,16,47000001,48000000,2
HRR226279,16,48000001,49000000,2
HRR226279,16,49000001,50000000,2
HRR226279,16,50000001,51000000,1
HRR226279,16,51000001,52000000,2
HRR226279,16,52000001,53000000,2
HRR226279,16,53000001,54000000,2
HRR226279,16,54000001,55000000,2
HRR226279,16,55000001,56000000,2
HRR226279,16,56000001,57000000,2
HRR226279,16,57000001,58000000,2
HRR226279,16,58000001,59000000,2
HRR226279,16,59000001,60000000,2
HRR226279,16,61000001,62000000,2
HRR226279,16,62000001,63000000,2
HRR226279,16,63000001,64000000,2
HRR226279,16,64000001,65000000,2
HRR226279,16,66000001,67000000,2
HRR226279,16,68000001,69000000,2
HRR226279,16,71000001,72000000,2
HRR226279,16,72000001,73000000,2
HRR226279,16,74000001,75000000,2
HRR226279,16,75000001,76000000,2
HRR226279,16,76000001,77000000,2
HRR226279,16,77000001,78000000,2
HRR226279,16,78000001,79000000,2
HRR226279,16,79000001,80000000,2
HRR226279,16,80000001,81000000,2
HRR226279,16,81000001,82000000,3
HRR226279,16,83000001,84000000,3
HRR226279,16,84000001,85000000,2
HRR226279,16,85000001,86000000,2
HRR226279,16,86000001,87000000,2
HRR226279,16,87000001,88000000,2
HRR226279,16,88000001,89000000,4
HRR226279,16,89000001,90000000,1
HRR226279,17,1000001,2000000,2
HRR226279,17,2000001,3000000,2
HRR226279,17,3000001,4000000,2
HRR226279,17,4000001,5000000,2
HRR226279,17,5000001,6000000,2
HRR226279,17,6000001,7000000,2
HRR226279,17,7000001,8000000,2
HRR226279,17,8000001,9000000,2
HRR226279,17,9000001,10000000,3
HRR226279,17,10000001,11000000,2
HRR226279,17,11000001,12000000,3
HRR226279,17,12000001,13000000,2
HRR226279,17,13000001,14000000,2
HRR226279,17,16000001,17000000,1
HRR226279,17,17000001,18000000,2
HRR226279,17,27000001,28000000,3
HRR226279,17,28000001,29000000,2
HRR226279,17,29000001,30000000,1
HRR226279,17,30000001,31000000,2
HRR226279,17,31000001,32000000,2
HRR226279,17,32000001,33000000,2
HRR226279,17,33000001,34000000,2
HRR226279,17,34000001,35000000,3
HRR226279,17,37000001,38000000,2
HRR226279,17,38000001,39000000,2
HRR226279,17,39000001,40000000,2
HRR226279,17,40000001,41000000,2
HRR226279,17,41000001,42000000,2
HRR226279,17,42000001,43000000,2
HRR226279,17,44000001,45000000,1
HRR226279,17,45000001,46000000,2
HRR226279,17,47000001,48000000,1
HRR226279,17,48000001,49000000,2
HRR226279,17,49000001,50000000,2
HRR226279,17,50000001,51000000,2
HRR226279,17,51000001,52000000,2
HRR226279,17,52000001,53000000,2
HRR226279,17,55000001,56000000,2
HRR226279,17,56000001,57000000,2
HRR226279,17,57000001,58000000,2
HRR226279,17,58000001,59000000,2
HRR226279,17,60000001,61000000,2
HRR226279,17,61000001,62000000,2
HRR226279,17,62000001,63000000,2
HRR226279,17,64000001,65000000,2
HRR226279,17,66000001,67000000,2
HRR226279,17,67000001,68000000,2
HRR226279,17,68000001,69000000,2
HRR226279,17,69000001,70000000,2
HRR226279,17,70000001,71000000,2
HRR226279,17,71000001,72000000,3
HRR226279,17,73000001,74000000,3
HRR226279,17,74000001,75000000,2
HRR226279,17,75000001,76000000,2
HRR226279,17,76000001,77000000,1
HRR226279,17,77000001,78000000,2
HRR226279,17,78000001,79000000,2
HRR226279,17,79000001,80000000,2
HRR226279,17,81000001,82000000,2
HRR226279,17,82000001,83000000,1
HRR226279,17,83000001,83257441,2
HRR226279,18,1,1000000,1
HRR226279,18,1000001,2000000,2
HRR226279,18,3000001,4000000,2
HRR226279,18,4000001,5000000,2
HRR226279,18,5000001,6000000,2
HRR226279,18,6000001,7000000,2
HRR226279,18,7000001,8000000,2
HRR226279,18,9000001,10000000,2
HRR226279,18,10000001,11000000,2
HRR226279,18,11000001,12000000,2
HRR226279,18,12000001,13000000,1
HRR226279,18,13000001,14000000,2
HRR226279,18,21000001,22000000,2
HRR226279,18,22000001,23000000,2
HRR226279,18,23000001,24000000,2
HRR226279,18,24000001,25000000,2
HRR226279,18,25000001,26000000,2
HRR226279,18,26000001,27000000,2
HRR226279,18,27000001,28000000,2
HRR226279,18,28000001,29000000,2
HRR226279,18,29000001,30000000,2
HRR226279,18,30000001,31000000,2
HRR226279,18,31000001,32000000,1
HRR226279,18,32000001,33000000,2
HRR226279,18,33000001,34000000,2
HRR226279,18,35000001,36000000,2
HRR226279,18,36000001,37000000,2
HRR226279,18,37000001,38000000,2
HRR226279,18,38000001,39000000,2
HRR226279,18,39000001,40000000,2
HRR226279,18,40000001,41000000,2
HRR226279,18,41000001,42000000,2
HRR226279,18,42000001,43000000,2
HRR226279,18,43000001,44000000,2
HRR226279,18,44000001,45000000,2
HRR226279,18,45000001,46000000,3
HRR226279,18,46000001,47000000,2
HRR226279,18,48000001,49000000,2
HRR226279,18,49000001,50000000,2
HRR226279,18,50000001,51000000,2
HRR226279,18,51000001,52000000,2
HRR226279,18,53000001,54000000,2
HRR226279,18,54000001,55000000,2
HRR226279,18,55000001,56000000,2
HRR226279,18,56000001,57000000,2
HRR226279,18,57000001,58000000,2
HRR226279,18,58000001,59000000,2
HRR226279,18,60000001,61000000,2
HRR226279,18,62000001,63000000,2
HRR226279,18,63000001,64000000,2
HRR226279,18,64000001,65000000,2
HRR226279,18,65000001,66000000,2
HRR226279,18,66000001,67000000,2
HRR226279,18,67000001,68000000,2
HRR226279,18,68000001,69000000,2
HRR226279,18,69000001,70000000,2
HRR226279,18,70000001,71000000,2
HRR226279,18,71000001,72000000,2
HRR226279,18,72000001,73000000,2
HRR226279,18,73000001,74000000,2
HRR226279,18,74000001,75000000,2
HRR226279,18,75000001,76000000,2
HRR226279,18,76000001,77000000,2
HRR226279,18,78000001,79000000,1
HRR226279,18,79000001,80000000,1
HRR226279,18,80000001,80373285,1
HRR226279,19,1000001,2000000,3
HRR226279,19,2000001,3000000,2
HRR226279,19,3000001,4000000,2
HRR226279,19,4000001,5000000,2
HRR226279,19,5000001,6000000,2
HRR226279,19,6000001,7000000,2
HRR226279,19,7000001,8000000,2
HRR226279,19,8000001,9000000,3
HRR226279,19,9000001,10000000,2
HRR226279,19,10000001,11000000,1
HRR226279,19,11000001,12000000,1
HRR226279,19,14000001,15000000,2
HRR226279,19,15000001,16000000,3
HRR226279,19,16000001,17000000,2
HRR226279,19,17000001,18000000,1
HRR226279,19,18000001,19000000,2
HRR226279,19,19000001,20000000,2
HRR226279,19,28000001,29000000,3
HRR226279,19,29000001,30000000,2
HRR226279,19,30000001,31000000,2
HRR226279,19,31000001,32000000,2
HRR226279,19,32000001,33000000,2
HRR226279,19,33000001,34000000,2
HRR226279,19,34000001,35000000,2
HRR226279,19,35000001,36000000,2
HRR226279,19,38000001,39000000,1
HRR226279,19,39000001,40000000,3
HRR226279,19,40000001,41000000,2
HRR226279,19,41000001,42000000,2
HRR226279,19,42000001,43000000,3
HRR226279,19,43000001,44000000,2
HRR226279,19,44000001,45000000,2
HRR226279,19,45000001,46000000,1
HRR226279,19,48000001,49000000,2
HRR226279,19,49000001,50000000,3
HRR226279,19,50000001,51000000,3
HRR226279,19,51000001,52000000,2
HRR226279,19,55000001,56000000,2
HRR226279,19,57000001,58000000,2
HRR226279,19,58000001,58617616,1
HRR226279,20,1,1000000,2
HRR226279,20,1000001,2000000,2
HRR226279,20,2000001,3000000,2
HRR226279,20,3000001,4000000,2
HRR226279,20,4000001,5000000,3
HRR226279,20,6000001,7000000,2
HRR226279,20,7000001,8000000,2
HRR226279,20,8000001,9000000,2
HRR226279,20,11000001,12000000,2
HRR226279,20,12000001,13000000,3
HRR226279,20,14000001,15000000,2
HRR226279,20,15000001,16000000,2
HRR226279,20,16000001,17000000,2
HRR226279,20,17000001,18000000,2
HRR226279,20,19000001,20000000,2
HRR226279,20,20000001,21000000,2
HRR226279,20,21000001,22000000,2
HRR226279,20,23000001,24000000,3
HRR226279,20,25000001,26000000,2
HRR226279,20,32000001,33000000,2
HRR226279,20,33000001,34000000,2
HRR226279,20,35000001,36000000,2
HRR226279,20,36000001,37000000,2
HRR226279,20,37000001,38000000,2
HRR226279,20,38000001,39000000,2
HRR226279,20,39000001,40000000,2
HRR226279,20,40000001,41000000,2
HRR226279,20,41000001,42000000,2
HRR226279,20,42000001,43000000,3
HRR226279,20,43000001,44000000,2
HRR226279,20,44000001,45000000,1
HRR226279,20,45000001,46000000,2
HRR226279,20,46000001,47000000,1
HRR226279,20,48000001,49000000,3
HRR226279,20,49000001,50000000,2
HRR226279,20,50000001,51000000,2
HRR226279,20,51000001,52000000,2
HRR226279,20,52000001,53000000,2
HRR226279,20,53000001,54000000,3
HRR226279,20,54000001,55000000,2
HRR226279,20,55000001,56000000,2
HRR226279,20,56000001,57000000,2
HRR226279,20,58000001,59000000,2
HRR226279,20,59000001,60000000,1
HRR226279,20,60000001,61000000,2
HRR226279,20,61000001,62000000,2
HRR226279,20,62000001,63000000,1
HRR226279,20,64000001,64444167,1
HRR226279,21,14000001,15000000,2
HRR226279,21,15000001,16000000,2
HRR226279,21,17000001,18000000,2
HRR226279,21,18000001,19000000,2
HRR226279,21,19000001,20000000,2
HRR226279,21,20000001,21000000,2
HRR226279,21,21000001,22000000,2
HRR226279,21,22000001,23000000,2
HRR226279,21,23000001,24000000,2
HRR226279,21,24000001,25000000,2
HRR226279,21,25000001,26000000,2
HRR226279,21,26000001,27000000,2
HRR226279,21,27000001,28000000,2
HRR226279,21,28000001,29000000,2
HRR226279,21,29000001,30000000,2
HRR226279,21,30000001,31000000,2
HRR226279,21,31000001,32000000,2
HRR226279,21,33000001,34000000,1
HRR226279,21,34000001,35000000,2
HRR226279,21,36000001,37000000,2
HRR226279,21,37000001,38000000,2
HRR226279,21,38000001,39000000,2
HRR226279,21,39000001,40000000,2
HRR226279,21,40000001,41000000,2
HRR226279,21,41000001,42000000,2
HRR226279,21,42000001,43000000,2
HRR226279,21,46000001,46709983,1
HRR226279,22,17000001,18000000,2
HRR226279,22,18000001,19000000,2
HRR226279,22,19000001,20000000,2
HRR226279,22,20000001,21000000,2
HRR226279,22,23000001,24000000,3
HRR226279,22,24000001,25000000,2
HRR226279,22,25000001,26000000,2
HRR226279,22,26000001,27000000,2
HRR226279,22,27000001,28000000,2
HRR226279,22,28000001,29000000,2
HRR226279,22,29000001,30000000,2
HRR226279,22,30000001,31000000,2
HRR226279,22,31000001,32000000,2
HRR226279,22,34000001,35000000,3
HRR226279,22,37000001,38000000,2
HRR226279,22,38000001,39000000,2
HRR226279,22,39000001,40000000,2
HRR226279,22,40000001,41000000,2
HRR226279,22,41000001,42000000,2
HRR226279,22,42000001,43000000,2
HRR226279,22,43000001,44000000,2
HRR226279,22,44000001,45000000,2
HRR226279,22,45000001,46000000,2
HRR226279,22,47000001,48000000,2
HRR226279,22,48000001,49000000,2
HRR226279,22,49000001,50000000,1
